time,x,y,velocity,acceleration
802.0480276819583,4161910.0296287443,5340875.013072461,7672.490413285127,8.694005190067447
812.0480276819583,4101124.544746427,5387691.385785233,7672.49041328514,8.694005190067465
822.0480276819583,4039812.4786122064,5433815.983048652,7672.4904132851525,8.694005190067486
832.0480276819583,3977981.703648437,5479242.882499741,7672.490413285165,8.6940051900675
842.0480276819583,3915640.1588792885,5523966.251359387,7672.490413285177,8.69400519006752
852.0480276819583,3852795.8489113837,5567980.347181266,7672.49041328519,8.694005190067541
862.0480276819583,3789456.8429060113,5611279.518589171,7672.4904132852025,8.694005190067555
872.0480276819583,3725631.273543053,5653858.20600264,7672.490413285214,8.694005190067577
882.0480276819583,3661327.335976753,5695710.942350806,7672.490413285225,8.694005190067589
892.0480276819583,3596553.286783466,5736832.353774362,7672.490413285237,8.694005190067607
902.0480276819583,3531317.442901521,5777217.160315564,7672.490413285248,8.69400519006762
912.0480276819583,3465628.18056333,5816860.176596167,7672.49041328526,8.694005190067637
922.0480276819583,3399493.9342198893,5855756.31248323,7672.49041328527,8.69400519006765
932.0480276819583,3332923.195457799,5893900.573742682,7672.490413285281,8.694005190067664
942.0480276819583,3265924.5119089526,5931288.06268058,7672.490413285291,8.694005190067676
952.0480276819583,3198506.486153027,5967913.978771965,7672.490413285302,8.694005190067688
962.0480276819583,3130677.7746129166,6003773.619277251,7672.490413285311,8.694005190067703
972.0480276819583,3062447.0864432566,6038862.3798460495,7672.490413285321,8.694005190067713
982.0480276819583,2993823.182412173,6073175.755108366,7672.49041328533,8.694005190067722
992.0480276819583,2924814.873776409,6106709.339253086,7672.490413285339,8.694005190067731
1002.0480276819583,2855431.0211499627,6139458.826593677,7672.490413285348,8.694005190067742
1012.0480276819583,2785680.533366394,6171420.012121035,7672.490413285357,8.694005190067752
1022.0480276819583,2715572.3663349375,6202588.792043407,7672.490413285364,8.694005190067761
1032.0480276819583,2645115.521890567,6232961.164313314,7672.490413285373,8.694005190067768
1042.0480276819583,2574319.046638171,6262533.229141406,7672.490413285381,8.694005190067774
1052.0480276819583,2503192.0307909735,6291301.189497199,7672.490413285388,8.694005190067783
1062.0480276819583,2431743.6070033573,6319261.351596607,7672.490413285395,8.694005190067791
1072.0480276819583,2359982.9491982386,6346410.125376222,7672.490413285403,8.694005190067795
1082.0480276819583,2287919.271389143,6372744.024954273,7672.490413285409,8.694005190067799
1092.0480276819583,2215561.826497133,6398259.669078216,7672.490413285415,8.694005190067806
1102.0480276819583,2142919.9051627377,6422953.781558879,7672.490413285422,8.694005190067806
1112.0480276819583,2070002.834553046,6446823.191691123,7672.490413285428,8.694005190067811
1122.0480276819583,1996819.9771641016,6469864.834660961,7672.490413285433,8.694005190067813
1132.0480276819583,1923380.7296187677,6492075.751939076,7672.490413285438,8.694005190067811
1142.0480276819583,1849694.5214602074,6513453.091660692,7672.4904132854435,8.694005190067811
1152.0480276819583,1775770.8139411372,6533994.108991755,7672.490413285447,8.694005190067816
1162.0480276819583,1701619.0988090097,6553696.166481365,7672.490413285453,8.694005190067815
1172.0480276819583,1627248.8970872806,6572556.734400424,7672.490413285456,8.694005190067813
1182.0480276819583,1552669.7578529164,6590573.391066449,7672.490413285461,8.694005190067815
1192.0480276819583,1477891.2570103002,6607743.8231545165,7672.490413285465,8.694005190067815
1202.0480276819583,1402922.996061693,6624065.825994292,7672.490413285468,8.694005190067811
1212.0480276819583,1327774.6008744081,6639537.303853107,7672.490413285471,8.694005190067807
1222.0480276819583,1252455.7204448576,6654156.270205047,7672.4904132854745,8.69400519006781
1232.0480276819583,1176976.0256596273,6667920.847986026,7672.490413285476,8.694005190067804
1242.0480276819583,1101345.208053744,6680829.269834793,7672.490413285479,8.694005190067795
1252.0480276819583,1025572.9785662885,6692879.878319866,7672.490413285481,8.694005190067791
1262.0480276819583,949669.066293519,6704071.126152339,7672.490413285483,8.694005190067783
1272.0480276819583,873643.2172396628,6714401.57638456,7672.490413285484,8.694005190067779
1282.0480276819583,797505.1930655361,6723869.902594627,7672.4904132854845,8.69400519006777
1292.0480276819583,721264.769835155,6732474.889056702,7672.490413285486,8.694005190067763
1302.0480276819583,644931.7367604959,6740215.430897113,7672.490413285487,8.694005190067756
1312.0480276819583,568515.8949445684,6747090.534236212,7672.490413285487,8.69400519006774
1322.0480276819583,492027.05612296105,6753099.316315994,7672.490413285487,8.694005190067733
1332.0480276819583,415475.04140402196,6758241.00561344,7672.490413285487,8.694005190067722
1342.0480276819583,338869.68000783614,6762514.941939579,7672.490413285486,8.694005190067713
1352.0480276819583,262220.80800416117,6765920.576524261,7672.490413285485,8.694005190067703
1362.0480276819583,185538.26704948323,6768457.472086612,7672.490413285484,8.694005190067687
1372.0480276819583,108831.90312335611,6770125.302891184,7672.490413285483,8.694005190067674
1382.0480276819583,32111.565264184872,6770923.854789777,7672.490413285481,8.694005190067658
1392.0480276819583,-44612.89569538309,6770853.025248939,7672.490413285479,8.694005190067644
1402.0480276819583,-121331.62839329752,6769912.82336313,7672.490413285476,8.69400519006763
1412.0480276819583,-198034.7822030125,6768103.3698535515,7672.4904132854745,8.694005190067614
1422.0480276819583,-274712.50849829946,6765424.897052649,7672.490413285471,8.694005190067598
1432.0480276819583,-351354.9619178032,6761877.748874281,7672.490413285467,8.694005190067582
1442.0480276819583,-427952.30162917887,6757462.380769555,7672.4904132854645,8.694005190067564
1452.0480276819583,-504494.69259264704,6752179.359668359,7672.490413285461,8.694005190067546
1462.0480276819583,-580972.3068238056,6746029.363906556,7672.490413285456,8.694005190067529
